Date,Open,High,Low,Close,Volume,EU_Trend,Price
26/08/2013,134.880005,135.600006,134.149994,CLOSE,7692100,0,110.73
27/08/2013,136.940002,137.550003,136.520004,CLOSE,11283300,1,114.36
28/08/2013,137.210007,137.460007,136.660004,CLOSE,13650400,0,116.61
29/08/2013,136.119995,136.550003,135.419998,CLOSE,7939400,0,115.16
30/08/2013,134.649994,135.710007,134.440002,CLOSE,7680000,0,114.01
03/09/2013,135.460007,136.789993,135.029999,CLOSE,8100700,0,115.68
04/09/2013,134.610001,134.839996,133.720001,CLOSE,7785400,1,114.91
05/09/2013,134.130005,134.350006,131.800003,CLOSE,11118600,0,115.26
06/09/2013,133.419998,134.399994,133.330002,CLOSE,8448700,1,116.12
09/09/2013,134.130005,134.320007,133.669998,CLOSE,5090500,1,113.72
10/09/2013,131.820007,132,131.110001,CLOSE,8433100,1,111.25
11/09/2013,131.580002,131.809998,131.259995,CLOSE,5046600,1,111.5
12/09/2013,128.619995,128.779999,127.610001,CLOSE,12944000,0,112.63
13/09/2013,127.160004,127.959999,126.209999,OPEN,12060400,0,112.78
16/09/2013,127.480003,128.020004,126.330002,OPEN,9829100,1,110.07
17/09/2013,126.809998,126.989998,126.110001,OPEN,8135500,1,108.19
18/09/2013,125.32,132.160004,125.150002,OPEN,24780000,1,110.6
19/09/2013,132,132.779999,131.220001,OPEN,14353900,1,108.76
20/09/2013,130.600006,130.910004,127.900002,OPEN,19558200,0,109.22
23/09/2013,127.519997,128.440002,127.330002,OPEN,7421800,0,108.16
24/09/2013,126.400002,128.210007,126.339996,OPEN,7349700,0,108.64
25/09/2013,127.57,129.210007,127.519997,OPEN,7519100,1,108.32
26/09/2013,128.610001,128.990005,127.32,OPEN,9491300,0,109.21
27/09/2013,128.860001,129.580002,128.839996,OPEN,7430200,1,108.63
30/09/2013,127.949997,129.139999,127.699997,OPEN,8979000,1,108.37
01/10/2013,125.25,125.260002,123.809998,OPEN,16721100,1,107.94
03/10/2013,126.769997,127.690002,126.220001,OPEN,11632900,1,109
04/10/2013,127.050003,127.150002,126,OPEN,6923700,0,109.46
07/10/2013,127.25,128.330002,127.120003,OPEN,6732800,1,109.68
08/10/2013,127.790001,128.449997,127.209999,OPEN,6999700,0,110.16
09/10/2013,126.209999,126.889999,124.970001,OPEN,10705100,0,109.06
10/10/2013,125.339996,125.830002,124.099998,OPEN,10523600,0,111.8
11/10/2013,122.370003,122.809998,121.849998,OPEN,15972600,1,111.28
14/10/2013,123.900002,124.239998,122.809998,OPEN,6118200,1,111.04
15/10/2013,122.279999,124.360001,122.220001,OPEN,8384200,0,109.96
16/10/2013,123.519997,123.889999,122.510002,OPEN,8523400,1,110.86
17/10/2013,127.010002,127.860001,126.809998,OPEN,11785100,1,109.11
18/10/2013,126.870003,127.330002,126.599998,OPEN,5350500,1,109.94
21/10/2013,127.129997,127.339996,126.790001,OPEN,3395200,0,109.64
22/10/2013,128.25,129.809998,128.220001,OPEN,8849000,1,109.97
23/10/2013,128.550003,129.089996,128.350006,OPEN,5092200,0,107.8
24/10/2013,129.410004,130.529999,129.410004,OPEN,10221400,1,106.99
25/10/2013,129.529999,130.919998,129.460007,OPEN,8767900,1,106.93
28/10/2013,130.410004,131.440002,130.100006,OPEN,6807800,0,109.61
29/10/2013,130.160004,130.589996,129.570007,OPEN,5328500,0,109.01
30/10/2013,130.830002,131.220001,128.809998,OPEN,8896000,0,109.86
01/11/2013,126.860001,127.169998,126.050003,OPEN,9566200,0,105.91
04/11/2013,127.18,127.519997,126.739998,OPEN,3819300,1,106.23
05/11/2013,126.709999,126.860001,126,OPEN,4941200,0,105.33
06/11/2013,127.110001,127.360001,126.919998,OPEN,3544900,1,105.24
07/11/2013,126.139999,126.849998,125.860001,OPEN,7700100,0,103.46
08/11/2013,124.459999,124.459999,123.620003,OPEN,8427300,0,105.12
11/11/2013,123.919998,123.970001,123.660004,OPEN,3277700,1,106.4
12/11/2013,123.510002,123.870003,121.730003,OPEN,7705600,1,105.81
13/11/2013,122.970001,123.239998,122.389999,OPEN,5967000,1,107.12
14/11/2013,123.919998,124.910004,123.879997,OPEN,7669700,0,108.54
15/11/2013,124.160004,124.519997,124.07,OPEN,4660700,1,108.5
18/11/2013,123.699997,123.959999,122.550003,OPEN,6241300,1,108.47
19/11/2013,122.970001,123.400002,122.830002,OPEN,3666500,1,106.92
20/11/2013,121.669998,122.440002,119.760002,OPEN,14281000,0,108.06
21/11/2013,119.809998,120.349998,119.309998,OPEN,7557500,1,110.08
22/11/2013,120.239998,120.400002,119.82,OPEN,6774400,1,111.05
25/11/2013,119.18,121,119.129997,OPEN,7266300,0,111
26/11/2013,119.839996,120.400002,119.589996,OPEN,9053300,1,110.88
27/11/2013,120.489998,120.690002,119.25,OPEN,6144600,1,111.31
29/11/2013,120.669998,121.050003,120.620003,OPEN,2364700,0,109.69
02/12/2013,119.199997,119.290001,117.5,OPEN,10297100,0,111.45
03/12/2013,117.580002,118.309998,117.230003,OPEN,7004800,1,112.62
04/12/2013,118.330002,120.760002,118.160004,OPEN,9110700,1,111.88
05/12/2013,118.199997,119.239998,117.410004,OPEN,10254700,1,110.98
06/12/2013,118.860001,119.260002,118.010002,OPEN,7909500,1,111.61
09/12/2013,118.989998,119.919998,118.949997,OPEN,5510400,1,109.39
10/12/2013,122.139999,122.32,121.470001,OPEN,9155600,1,109.38
11/12/2013,121.489998,121.809998,120.760002,OPEN,9934900,1,109.7
12/12/2013,118.610001,118.82,118.029999,OPEN,8810800,0,108.67
13/12/2013,118.889999,119.489998,118.760002,OPEN,6482100,0,108.83
02/01/2014,117.93,118.730003,117.75,OPEN,7551000,0,107.78
03/01/2014,118.639999,119.620003,118.589996,OPEN,5874400,0,106.89
06/01/2014,119.760002,120.389999,117.110001,OPEN,10106500,1,106.73
07/01/2014,118.459999,118.919998,118.129997,OPEN,6433700,0,107.35
08/01/2014,117.989998,118.519997,117.5,OPEN,7428500,0,107.15
09/01/2014,118.110001,118.690002,117.989998,OPEN,3972800,1,106.39
10/01/2014,119.720001,120.43,119.580002,OPEN,7993200,1,107.25
13/01/2014,120.269997,121.040001,120.199997,OPEN,5872700,1,106.75
14/01/2014,120.540001,121.059998,119.720001,OPEN,7505400,1,106.39
15/01/2014,119.190002,119.809998,119.110001,OPEN,5474300,0,107.13
16/01/2014,119.839996,119.959999,119.57,OPEN,3949500,1,107.09
17/01/2014,120.349998,121.019997,120.199997,OPEN,7923400,0,106.48
21/01/2014,119.230003,119.970001,119.230003,OPEN,6763500,1,106.73
22/01/2014,119.650002,119.769997,119.169998,OPEN,4891800,0,108.27
23/01/2014,120.970001,122.019997,120.970001,OPEN,11028200,1,107.58
24/01/2014,122.059998,122.5,121.550003,OPEN,8515700,0,107.88
27/01/2014,121.650002,122.059998,120.720001,OPEN,7528600,0,106.69
28/01/2014,121.32,121.400002,120.410004,OPEN,5149500,0,107.41
29/01/2014,122.190002,122.510002,121.129997,OPEN,12257500,0,107.85
30/01/2014,119.669998,120.220001,119.599998,OPEN,8746500,0,107.95
03/02/2014,120.470001,122.110001,120.32,OPEN,9267300,1,106.04
04/02/2014,120.410004,121.089996,120.389999,OPEN,7027400,0,105.78
05/02/2014,121.760002,121.879997,120.730003,OPEN,6800000,1,106.25
06/02/2014,121.379997,121.510002,120.779999,OPEN,4745800,1,107.19
07/02/2014,121.239998,122.239998,121.230003,OPEN,6674700,1,109.57
10/02/2014,122.800003,123.160004,122.720001,OPEN,7931200,1,108.63
11/02/2014,123.379997,124.75,123.360001,OPEN,11546000,0,108.68
12/02/2014,124.400002,124.980003,124.129997,OPEN,6651900,0,108.79
13/02/2014,124.699997,125.599998,124.660004,OPEN,9167900,1,108.73
14/02/2014,126.989998,127.379997,126.75,OPEN,11147900,1,109.08
18/02/2014,127.419998,127.75,127.089996,OPEN,7685800,1,110.46
19/02/2014,127.260002,127.449997,126.160004,OPEN,9384100,0,110.47
20/02/2014,126.75,127.75,126.400002,OPEN,10572900,0,110.3
21/02/2014,127.57,128.070007,127.150002,OPEN,7298200,1,109.85
24/02/2014,128.509995,129.070007,128.339996,OPEN,12114200,0,110.64
25/02/2014,128.619995,129.529999,128.570007,OPEN,5786000,1,109.51
26/02/2014,128.490005,128.759995,127.419998,OPEN,7052900,0,109.52
27/02/2014,128.399994,128.800003,127.889999,OPEN,5066500,1,108.96
03/03/2014,130,130.589996,129.809998,OPEN,11741100,0,111.2
04/03/2014,128.539993,129.240005,128.320007,OPEN,6341700,1,109.3
05/03/2014,128.710007,129.339996,128.580002,OPEN,4878500,0,107.76
06/03/2014,129.710007,130.470001,129.470001,OPEN,5408900,1,108.1
07/03/2014,128.25,129.229996,128.210007,OPEN,7575000,1,109
10/03/2014,128.880005,129.610001,128.779999,OPEN,4169900,0,108.08
11/03/2014,130.009995,130.149994,128.929993,OPEN,7289800,0,108.55
12/03/2014,131.559998,132.119995,131.389999,OPEN,11094200,1,108.02
13/03/2014,131.690002,132.539993,131.559998,OPEN,8007700,0,107.39
14/03/2014,133.679993,133.690002,132.350006,OPEN,11939600,1,108.57
17/03/2014,132.729996,133.220001,131.220001,OPEN,14626800,1,106.24
18/03/2014,130.389999,131.270004,130.330002,OPEN,6424400,1,106.79
19/03/2014,129.550003,129.679993,127.940002,OPEN,12932900,0,105.85
20/03/2014,127.779999,128.410004,127.580002,OPEN,7690800,0,106.45
21/03/2014,129.039993,129.089996,128.410004,OPEN,7237300,1,106.92
24/03/2014,126.870003,127.139999,126.029999,OPEN,13076500,1,106.81
25/03/2014,126.440002,126.82,126.239998,OPEN,6566900,0,106.99
26/03/2014,126.269997,126.379997,125.129997,OPEN,8575400,0,107.03
27/03/2014,125.059998,125.290001,124.209999,OPEN,7312300,0,107.83
28/03/2014,124.230003,124.959999,123.879997,OPEN,7253700,1,108.07
31/03/2014,124.519997,124.790001,123.57,OPEN,12379200,1,107.76
01/04/2014,123.709999,123.849998,123.110001,OPEN,5992000,1,105.62
02/04/2014,124.410004,124.75,124.190002,OPEN,4907800,0,104.79
03/04/2014,123.75,124.260002,123.589996,OPEN,3658800,0,106.15
04/04/2014,125.199997,125.959999,124.860001,OPEN,7278400,0,106.72
07/04/2014,125.07,125.470001,124.839996,OPEN,3967200,1,105.82
08/04/2014,126.339996,126.339996,125.900002,OPEN,6939100,1,107.67
09/04/2014,125.459999,126.720001,125.330002,OPEN,5305600,1,107.98
10/04/2014,126.949997,127.370003,126.82,OPEN,5003200,1,107.46
11/04/2014,127.040001,127.309998,126.730003,OPEN,4697200,0,107.33
14/04/2014,127.800003,128.25,127.620003,OPEN,6677400,0,109.07
15/04/2014,124.790001,125.699997,124.599998,OPEN,9967600,0,108.74
16/04/2014,125.370003,125.57,125.029999,OPEN,4071300,1,109.6
17/04/2014,125.379997,125.529999,124.57,OPEN,5901900,0,109.53
21/04/2014,124.07,124.330002,123.760002,OPEN,6579200,0,109.95
22/04/2014,124.150002,124.160004,122.919998,OPEN,6898100,1,109.27
23/04/2014,123.699997,123.940002,123.379997,OPEN,3736600,1,109.11
25/04/2014,125.169998,125.709999,125.07,OPEN,7023700,1,109.58
28/04/2014,125.300003,125.339996,124.449997,OPEN,4897900,1,108.12
29/04/2014,124.949997,125.379997,124.650002,OPEN,5241600,0,108.98
01/05/2014,123.169998,123.830002,123.059998,OPEN,6687300,1,107.76
02/05/2014,123.690002,125.669998,123.330002,OPEN,9912900,1,108.59
05/05/2014,126.470001,126.629997,126,OPEN,5196500,1,107.72
06/05/2014,126.019997,126.110001,125.629997,OPEN,3488000,1,107.06
07/05/2014,125.519997,125.57,123.919998,OPEN,8469900,0,108.13
08/05/2014,124.190002,124.470001,123.889999,OPEN,3695500,0,108.04
09/05/2014,124.389999,124.470001,123.82,OPEN,3120000,0,107.89
12/05/2014,125.400002,125.419998,124.690002,OPEN,4025500,0,108.41
13/05/2014,124.790001,125.099998,124.5,OPEN,2643500,0,109.24
14/05/2014,125.800003,125.959999,125.440002,OPEN,4015900,1,110.19
15/05/2014,124.769997,125.510002,124.540001,OPEN,5861100,0,110.44
16/05/2014,124.349998,124.769997,124.290001,OPEN,4052100,0,109.75
19/05/2014,125.279999,125.470001,124.480003,OPEN,3902600,1,109.37
20/05/2014,124.120003,124.910004,124.089996,OPEN,3770800,0,109.69
21/05/2014,124.25,124.550003,123.529999,OPEN,6846500,0,110.55
22/05/2014,125.139999,125.239998,124.540001,OPEN,3458800,0,110.36
23/05/2014,124.599998,124.660004,124.190002,OPEN,2205900,0,110.54
27/05/2014,122.980003,123.07,121.75,OPEN,10895800,0,110.02
28/05/2014,121.470001,121.699997,120.919998,OPEN,6736800,0,109.81
29/05/2014,120.779999,121.459999,120.769997,OPEN,5551900,1,109.97
30/05/2014,120.760002,120.809998,119.620003,OPEN,8749600,1,109.41
02/06/2014,119.93,120.459999,119.610001,OPEN,5916100,0,108.83
03/06/2014,119.730003,120.089996,119.419998,OPEN,5008300,1,108.82
04/06/2014,120.099998,120.160004,119.68,OPEN,3859500,0,108.4
05/06/2014,120.550003,120.879997,120.43,OPEN,4180400,1,108.79
06/06/2014,120.68,120.769997,119.940002,OPEN,4807700,0,108.61
09/06/2014,120.790001,120.849998,120.57,OPEN,2788000,0,109.99
10/06/2014,121.290001,121.470001,121.209999,OPEN,3556600,0,109.52
11/06/2014,121.510002,121.610001,121.18,OPEN,3572300,0,109.95
12/06/2014,121.919998,122.75,121.830002,OPEN,7388500,1,113.02
13/06/2014,122.57,123.040001,122.510002,OPEN,4026600,0,113.41
16/06/2014,122.879997,123.010002,122.300003,OPEN,5832800,1,112.94
17/06/2014,121.849998,122.5,121.82,OPEN,4032800,0,113.45
18/06/2014,122.220001,122.800003,122.089996,OPEN,4601700,1,114.26
19/06/2014,124.330002,127.230003,124.32,OPEN,24374800,1,115.06
20/06/2014,126.32,127.07,126.209999,OPEN,9954700,0,114.81
23/06/2014,126.650002,126.940002,126.370003,OPEN,5142800,1,114.12
24/06/2014,127.220001,127.32,126.730003,OPEN,6350200,1,114.46
25/06/2014,126.779999,127.550003,126.660004,OPEN,6692300,1,114
26/06/2014,126.529999,126.919998,126.199997,OPEN,5529800,0,113.21
27/06/2014,126.879997,127.169998,126.650002,OPEN,4200300,1,113.3
30/06/2014,126.529999,128.039993,126.370003,OPEN,18123400,1,112.36
01/07/2014,127.989998,128.119995,127.489998,OPEN,8145900,0,112.29
02/07/2014,127.760002,128.240005,127.639999,OPEN,5738900,0,111.24
03/07/2014,126.790001,127.290001,126.610001,OPEN,4922500,0,111
07/07/2014,126.629997,127.029999,126.230003,OPEN,4630200,1,110.24
08/07/2014,127.290001,127.529999,126.43,OPEN,6216600,1,108.94
09/07/2014,127.540001,128.259995,127.18,OPEN,8362700,1,108.28
10/07/2014,129.110001,129.210007,128.490005,OPEN,6313300,0,108.67
11/07/2014,128.410004,128.830002,128.380005,OPEN,4322100,0,106.66
14/07/2014,125.5,126.099998,125.449997,OPEN,11465500,1,106.98
15/07/2014,125.889999,126.32,124.360001,OPEN,10541700,0,106.02
16/07/2014,125.019997,125.470001,124.779999,OPEN,4099800,0,105.85
17/07/2014,125.519997,127.550003,125.110001,OPEN,11423900,1,107.89
18/07/2014,125.790001,126.209999,125.669998,OPEN,6460900,0,107.24
21/07/2014,126.529999,126.550003,126.110001,OPEN,3296300,0,107.68
22/07/2014,126.330002,126.43,125.470001,OPEN,3882000,0,107.33
23/07/2014,125.720001,126.040001,125.400002,OPEN,3041400,0,108.03
24/07/2014,124.849998,124.870003,123.900002,OPEN,8111600,0,107.07
25/07/2014,124.480003,125.93,124.43,OPEN,5638800,0,108.39
28/07/2014,125.440002,125.669998,125.300003,OPEN,3212900,1,107.57
29/07/2014,125.790001,125.879997,124.720001,OPEN,5267700,0,107.72
30/07/2014,124.889999,124.93,124.410004,OPEN,5614800,0,106.51
31/07/2014,123.849998,124.07,123.230003,OPEN,9896500,0,106.02
01/08/2014,124.540001,124.809998,124.230003,OPEN,7397000,1,104.84
04/08/2014,124.360001,124.470001,123.730003,OPEN,6499400,0,105.41
05/08/2014,123.739998,124.519997,123.400002,OPEN,8342500,0,104.61
06/08/2014,125.709999,126,125.519997,OPEN,9327800,1,104.59
07/08/2014,125.470001,126.510002,125.370003,OPEN,7298900,0,105.44
08/08/2014,126.080002,126.410004,125.889999,OPEN,5728200,1,105.02
11/08/2014,125.839996,126.040001,125.639999,OPEN,3163500,0,104.68
12/08/2014,126.419998,126.809998,125.870003,OPEN,4609700,0,103.02
13/08/2014,126.349998,126.529999,125.900002,OPEN,3967500,0,104.28
14/08/2014,126.239998,126.529999,126.129997,OPEN,3348500,1,102.01
18/08/2014,124.779999,125.080002,124.650002,OPEN,4952500,0,101.6
19/08/2014,125,125,124.480003,OPEN,4878400,0,101.56
20/08/2014,124.82,124.82,123.879997,OPEN,4395600,0,102.28
21/08/2014,122.720001,123.239998,122.449997,OPEN,8008800,1,102.63
22/08/2014,123.089996,123.330002,122.57,OPEN,4739200,0,102.29
25/08/2014,122.919998,123.040001,122.720001,OPEN,5012400,0,102.65
26/08/2014,123.919998,123.970001,123.279999,OPEN,3882300,0,102.5
27/08/2014,123.599998,123.709999,123.25,OPEN,2576800,1,102.72
28/08/2014,124.150002,124.330002,123.809998,OPEN,3296700,0,102.46
29/08/2014,123.75,124.220001,123.620003,OPEN,3683500,0,103.19
02/09/2014,121.970001,122.080002,121.43,OPEN,10128600,1,100.34
03/09/2014,121.699997,122.199997,121.660004,OPEN,3414600,1,102.77
04/09/2014,122.480003,122.660004,121.25,OPEN,7310600,0,101.83
05/09/2014,121.830002,122.059998,121.629997,OPEN,3490100,1,100.82
08/09/2014,121.580002,121.610001,120.370003,OPEN,7506500,0,100.2
09/09/2014,120.57,120.940002,120,OPEN,6157300,1,99.16
10/09/2014,120.129997,120.540001,119.639999,OPEN,7021500,0,98.04
11/09/2014,119.610001,119.699997,118.769997,OPEN,7612000,1,98.08
12/09/2014,118.629997,118.900002,118.07,OPEN,8126500,1,97.11
15/09/2014,118.790001,118.860001,118.459999,OPEN,4775400,0,96.65
16/09/2014,118.849998,119.43,118.440002,OPEN,6544500,1,99.05
17/09/2014,118.949997,119.239998,117.5,OPEN,8328700,0,98.97
18/09/2014,117.410004,118.089996,117.190002,OPEN,5368700,1,97.7
19/09/2014,117.510002,117.57,116.720001,OPEN,10930200,0,98.39
22/09/2014,116.720001,117.370003,116.580002,OPEN,7601600,1,96.97
23/09/2014,117.989998,117.989998,117.309998,OPEN,4664800,0,96.85
24/09/2014,117.120003,117.720001,116.900002,CLOSE,5515000,0,96.95
25/09/2014,116.300003,117.760002,116.199997,OPEN,7631700,0,97
26/09/2014,117.019997,117.099998,116.580002,CLOSE,4185200,0,97
29/09/2014,117.269997,117.400002,116.900002,OPEN,4049500,1,97.2
30/09/2014,116.540001,117.349998,115.849998,CLOSE,10170100,0,94.67
01/10/2014,116.610001,117.260002,116.589996,OPEN,7018800,0,94.16
03/10/2014,115.169998,115.510002,114.419998,CLOSE,11301300,0,92.31
06/10/2014,115.160004,116.309998,114.940002,OPEN,7644100,1,92.79
07/10/2014,116.309998,116.629997,116.089996,CLOSE,5274700,1,92.11
08/10/2014,117.029999,117.709999,115.849998,OPEN,10670900,1,91.38
09/10/2014,117.860001,118.260002,117.489998,CLOSE,6610500,0,90.05
10/10/2014,117.699997,117.739998,117.190002,OPEN,4651400,0,90.21
13/10/2014,118.139999,118.669998,117.93,CLOSE,5396300,1,88.89
14/10/2014,118.580002,118.82,118.349998,OPEN,5174800,0,85.04
16/10/2014,119.019997,119.650002,118.879997,CLOSE,6545400,0,84.47
17/10/2014,119.059998,119.230003,118.419998,OPEN,8059000,0,86.16
20/10/2014,119.68,119.860001,119.540001,CLOSE,3033700,1,85.4
21/10/2014,120.269997,120.5,119.910004,OPEN,4566100,0,86.22
22/10/2014,119.690002,119.790001,119.25,CLOSE,3740200,0,84.71
23/10/2014,118.709999,118.82,117.879997,OPEN,6417500,0,86.83
24/10/2014,118.620003,118.629997,118.120003,CLOSE,3610600,1,86.13
27/10/2014,118.18,118.370003,118.010002,OPEN,2443600,1,85.83
28/10/2014,118.480003,118.480003,118.010002,CLOSE,3260100,1,86.03
29/10/2014,117.650002,117.910004,116.139999,OPEN,7900800,0,87.12
30/10/2014,115.800003,115.830002,114.940002,CLOSE,7852200,0,86.24
31/10/2014,111.830002,112.879997,111.660004,OPEN,18208200,0,85.86
03/11/2014,112.389999,112.68,112,CLOSE,6589800,0,84.78
04/11/2014,112.120003,112.709999,112.080002,OPEN,6430100,1,82.82
05/11/2014,109.919998,110.839996,109.669998,CLOSE,13560100,0,82.95
06/11/2014,109.919998,110.489998,109.75,OPEN,7019900,0,82.86
07/11/2014,110.779999,113.150002,110.730003,CLOSE,10916500,1,83.39
10/11/2014,112.239998,112.239998,110.279999,OPEN,8548500,0,82.34
11/11/2014,111.080002,112.760002,110.870003,CLOSE,8603200,1,81.67
12/11/2014,112.050003,112.169998,111.230003,OPEN,5133300,0,80.38
13/11/2014,111.889999,112.260002,111.220001,CLOSE,4874600,1,77.92
14/11/2014,110.760002,114.720001,110.650002,OPEN,14173600,1,79.41
17/11/2014,113.970001,114.269997,113.559998,CLOSE,5441000,0,79.31
18/11/2014,114.860001,115.169998,114.550003,OPEN,5586700,1,78.47
19/11/2014,114.93,115.349998,112.879997,CLOSE,11997700,1,78.1
20/11/2014,114.57,115.019997,114.089996,OPEN,5607800,0,79.33
21/11/2014,115.580002,115.959999,114.470001,CLOSE,6564300,0,80.36
24/11/2014,115.150002,115.370003,114.790001,OPEN,4695000,1,79.68
25/11/2014,115.099998,115.470001,114.900002,CLOSE,9051800,1,78.33
26/11/2014,115.25,115.339996,114.980003,OPEN,3184000,1,77.75
28/11/2014,113.529999,113.830002,111.949997,CLOSE,9616300,0,70.15
01/12/2014,113.800003,117.360001,113.739998,OPEN,15644000,1,72.54
02/12/2014,115.129997,115.709999,114.720001,CLOSE,6378100,0,70.54
03/12/2014,115.68,116.760002,115.559998,OPEN,5758800,0,69.92
04/12/2014,116.010002,116.339996,115.610001,CLOSE,3623600,1,69.64
05/12/2014,115.160004,115.18,114.239998,OPEN,6331000,0,69.07
08/12/2014,114.970001,116.160004,114.459999,CLOSE,5224500,1,66.19
09/12/2014,117.040001,118.989998,116.980003,OPEN,10467200,1,66.84
10/12/2014,118.150002,118.470001,117.809998,CLOSE,4277400,1,64.24
11/12/2014,116.980003,118.379997,116.82,OPEN,5214500,0,63.68
12/12/2014,117.389999,117.800003,116.68,CLOSE,4736500,1,61.85
15/12/2014,116.220001,116.970001,114.360001,OPEN,8796000,0,61.06
16/12/2014,116.279999,116.5,114.07,CLOSE,9174000,1,59.86
17/12/2014,115.099998,115.480003,113.580002,OPEN,9097300,0,61.18
18/12/2014,115.589996,115.809998,114.580002,CLOSE,5258100,0,59.27
19/12/2014,115.059998,115.220001,114.769997,OPEN,4652300,0,61.38
22/12/2014,114.809998,114.970001,112.410004,CLOSE,7483200,1,60.11
23/12/2014,112.879997,113.32,112.610001,OPEN,7763300,0,61.69
24/12/2014,112.830002,112.919998,112.660004,CLOSE,1501600,1,60.24
26/12/2014,114.82,114.980003,114.529999,OPEN,3765600,0,59.45
29/12/2014,114.610001,114.639999,113.230003,CLOSE,12963700,0,57.88
30/12/2014,114.989998,116.260002,114.900002,OPEN,7987300,1,57.9
31/12/2014,114.889999,115,113.279999,CLOSE,7624200,0,57.33
02/01/2015,112.489998,114.800003,112.32,OPEN,7109600,0,56.42
05/01/2015,114.779999,116,114.730003,CLOSE,8168500,0,53.11
06/01/2015,116.220001,117.5,115.800003,OPEN,11232300,0,51.1
07/01/2015,116.470001,116.879997,116.169998,CLOSE,6434200,0,51.15
08/01/2015,116.449997,116.870003,115.849998,OPEN,7033700,0,50.96
09/01/2015,116.510002,117.339996,116.5,CLOSE,7952200,1,50.11
12/01/2015,117.459999,118.709999,117.32,OPEN,8318200,0,47.43
13/01/2015,118.959999,119.190002,117.870003,CLOSE,7691300,0,46.59
14/01/2015,119.080002,119.32,117.900002,OPEN,7727400,1,48.69
15/01/2015,120.410004,121.699997,120.339996,CLOSE,17692500,0,47.67
16/01/2015,121.730003,123.150002,121.709999,OPEN,14428200,0,50.17
20/01/2015,123.629997,124.599998,123.489998,CLOSE,14957400,0,47.99
21/01/2015,125.18,125.339996,123.370003,OPEN,11082700,1,49.03
22/01/2015,125.07,125.580002,124.150002,CLOSE,10518400,0,48.52
23/01/2015,124.43,124.5,123.349998,OPEN,6266900,0,48.79
27/01/2015,123.559998,124.639999,123.510002,CLOSE,9584800,1,49.6
28/01/2015,123.519997,123.889999,122.940002,OPEN,8470600,0,48.47
29/01/2015,121.989998,122.290001,120.260002,CLOSE,11998000,1,49.13
30/01/2015,121.300003,123.550003,120.919998,OPEN,14555900,0,52.99
02/02/2015,121.839996,123.160004,121.82,CLOSE,8885200,1,54.75
03/02/2015,121.739998,121.760002,120.57,OPEN,8246600,1,57.91
04/02/2015,121.629997,122.220001,120.919998,CLOSE,5386700,0,54.16
05/02/2015,120.980003,121.830002,120.610001,OPEN,6879900,1,56.57
06/02/2015,119.150002,119.519997,117.949997,CLOSE,12949800,0,57.8
09/02/2015,118.830002,119.400002,118.769997,OPEN,5237200,1,58.34
10/02/2015,118.629997,119.059998,118.209999,CLOSE,4085300,0,56.43
11/02/2015,118.489998,118.57,117,OPEN,6784400,1,54.66
12/02/2015,117.68,117.82,117.089996,CLOSE,4344400,1,57.05
13/02/2015,118.050003,118.580002,117.790001,OPEN,4108900,0,61.52
17/02/2015,116.400002,116.540001,115.580002,CLOSE,7225200,1,62.53
18/02/2015,115.989998,116.529999,114.989998,OPEN,8320400,0,60.53
19/02/2015,116.400002,116.540001,115.739998,CLOSE,6528700,0,60.21
20/02/2015,116.099998,116.459999,115.050003,OPEN,6681700,1,60.22
23/02/2015,115.110001,116.220001,115.07,CLOSE,4812400,0,58.9
24/02/2015,115,115.550003,114.290001,OPEN,7598600,1,58.66
25/02/2015,115.830002,115.889999,115.330002,CLOSE,5032500,1,61.63
26/02/2015,116.540001,116.550003,115.830002,OPEN,4025400,0,60.05
27/02/2015,116.739998,117.07,116.160004,CLOSE,8255600,0,62.58
02/03/2015,116.5,116.639999,115.620003,OPEN,7993300,0,59.54
03/03/2015,116.040001,116.610001,115.349998,CLOSE,4738300,0,61.02
04/03/2015,115.699997,115.790001,115.019997,OPEN,4756000,0,60.55
05/03/2015,115.43,116.120003,114.839996,CLOSE,5872200,0,60.48
06/03/2015,113.169998,113.260002,111.699997,OPEN,11190800,0,59.73
09/03/2015,112.419998,112.620003,111.949997,CLOSE,5534000,1,58.53
10/03/2015,112.089996,112.349998,111.220001,OPEN,7003100,0,56.39
11/03/2015,111.230003,111.25,110.160004,CLOSE,6550400,0,57.54
12/03/2015,111.150002,111.199997,110.25,OPEN,6631500,1,57.08
13/03/2015,111.099998,111.279999,110.510002,CLOSE,4557600,0,54.67
16/03/2015,111.089996,111.209999,110.419998,OPEN,3265300,1,53.44
17/03/2015,109.919998,111.349998,109.769997,CLOSE,8914600,1,53.51
18/03/2015,110.330002,112.870003,110.089996,OPEN,12628300,1,55.91
19/03/2015,111.849998,112.580002,111.580002,CLOSE,6537700,0,54.43
20/03/2015,112.709999,114,112.669998,OPEN,8033400,1,55.32
23/03/2015,113.699997,114.370003,113.489998,CLOSE,4234900,1,55.92
24/03/2015,114.349998,114.650002,113.82,OPEN,2979300,0,55.11
25/03/2015,115.110001,115.139999,114.650002,CLOSE,3021400,1,56.48
26/03/2015,115.730003,115.839996,115.339996,OPEN,5495200,0,59.19
27/03/2015,115.139999,115.360001,114.449997,CLOSE,4921300,1,56.41
30/03/2015,113.900002,114.010002,113.540001,OPEN,4383900,0,56.29
